,type,organization,comment,photo,photo_after,coords,subdistrict,district,timestamp,state,star,last_activity,severity,time_to_solve
2033,{แสงสว่าง},"เขตพญาไท,สำนักการโยธา กทม.,ฝ่ายเทศกิจ เขตพญาไท,ฝ่ายโยธา เขตพญาไท,การไฟฟ้านครหลวง เขตสามเสน,การไฟฟ้านครหลวง MEA,ผอ.เขตพญาไท (นายพัลลภ),กลุ่มกรุงเทพกลาง (นายสุขสันต์ กิตติศุภกร)",ไฟไม่ติด,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/3a13f536a0445440a4c48bd4e7a7caa6404493cb.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/8f37616137a044cc7dccadf4af68ae9628463c06.jpg,"100.54266,13.77468",สามเสนใน,พญาไท,2022-06-05 16:55:17.840767+00,เสร็จสิ้น,2.0,2022-09-11 11:13:00.409436+00,Very Low,1
2034,{สัตว์จรจัด},"เขตบางเขน,สำนักอนามัย กทม.,สำนักงานสัตวแพทย์สาธารณสุข สำนักอนามัย กทม.",รามอินทราซอย5แยก18 มีสุนัขจรจัดเยอะมากครับและมีคนมาคอยให้อาหาร ทำให้สกปรก เต็มไปด้วยเชื้อโรคเพราะมีนกมากินด้วย,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/1675e4910a544124880487c4f4e9022a96a31944.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-08/1691400699554.jpeg,"100.62256,13.87611",ท่าแร้ง,บางเขน,2022-06-05 17:02:56.559078+00,เสร็จสิ้น,4.0,2023-08-07 09:31:40.296713+00,Very Low,16
2035,{เสียงรบกวน},"เขตสวนหลวง,ผอ.เขตสวนหลวง (นายบัญชา),กลุ่มกรุงเทพใต้ (นายชาตรี วัฒนเขจร)",1. เสียงดังก่อความรำคาญจากร้านอาหาร/สถานบันเทิงตอนกลางคืน เริ่มตั้งแต่เที่ยงคืนเป็นต้นไปจนถึง 01:00 น. หรือเลยกว่านั้น (เสียงดังมากๆ ขนาดอัดคลิปจากในบ้านที่ไกลออกมา),https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/43e639aa072de5adcaa7a7b3e3e403af87215b37.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/ca3c6142638295bdf2a89dc6b9d27a8dcc44e88e.jpg,"100.61480,13.74119",สวนหลวง,สวนหลวง,2022-06-05 17:24:04.753808+00,เสร็จสิ้น,5.0,2022-06-06 13:22:34.482286+00,Low,6
2036,"{ถนน,แสงสว่าง}","เขตพระโขนง,ฝ่ายโยธา เขตพระโขนง,การไฟฟ้านครหลวง เขตบางนา,การไฟฟ้านครหลวง MEA,ผอ.เขตพระโขนง (น.ส.วรุณลักษม์),กลุ่มกรุงเทพใต้ (นายชาตรี วัฒนเขจร)","ซอยสุขุมวิท 60/1 ถนนสุขุมวิท แขวงบางจาก เขตพระโขนง กทม 
บริเวณภายในซอยตอนกลางคืน ไฟส่องสว่างไม่เพียงพอ ซึ่งในบริเวณดังกล่าว มีคนเดินเข้าออกตลอด เนื่องจากด้านในซอยมีหอพัก ซึ่งบริเวณต้นซอยในตอนกลางคืนค่อยข้างมืดและเปลี่ยว อาจทำให้เกิดอันตรายได้ในตอนกลางคืน อยากให้มีการติดไฟส่องสว่างเพิ่มขึ้นบริเวณช่วงต้นซอย ค่ะ",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/b0eb143c2d1922a359960ce5fabcbcd6a2fdfff3.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/959b1b77f2b8f1b4415b5698c2733b3fc634e568.jpg,"100.60402,13.69796",บางจาก,พระโขนง,2022-06-05 17:36:37.490078+00,เสร็จสิ้น,5.0,2022-09-08 12:58:02.201789+00,Very Low,9
2037,{ทางเท้า},"เขตคลองเตย,สำนักการโยธา กทม.,สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม.,กองควบคุมการก่อสร้าง สำนักการโยธา (กคส.สนย.) กทม.,ศูนย์ก่อสร้างและบูรณะถนน 3 ส่วนก่อสร้างและบูรณะ 1 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.),กลุ่มงานควบคุมการก่อสร้าง 3 กองควบคุมการก่อสร้าง (กคส.สนย.)",อยากให้เเก้ไขทางเท้าใหม่ครับ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/49855ce8a7ededa71181b55cb3d41f636cd9cf62.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/1677594291638.jpeg,"100.55871,13.71710",คลองเตย,คลองเตย,2022-06-05 17:51:27.099769+00,เสร็จสิ้น,1.0,2024-01-31 04:39:44.991481+00,Very Low,12
2038,{ทางเท้า},"เขตประเวศ,ฝ่ายเทศกิจ เขตประเวศ,ผอ.เขตประเวศ (นายดิชา),กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี)",ร้านค้าทางเท้าครับ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/68000124f97164b0affa15b042d69ca9c8a3034d.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/43a01775891d83b8326a15bbfc0c006691c8f698.jpg,"100.66907,13.70787",ประเวศ,ประเวศ,2022-06-05 17:54:10.613963+00,เสร็จสิ้น,1.0,2022-06-18 07:11:55.09289+00,Very Low,1
2039,{สะพาน},"เขตบางนา,สำนักการระบายน้ำ กทม.,สำนักงานพัฒนาระบบระบายน้ำ สำนักการระบายน้ำ,ผอ.เขตบางนา (นางประภัสสร),กลุ่มกรุงเทพใต้ (นายชาตรี วัฒนเขจร)",สะพานข้ามคลองเคล็ค ระหว่างอุดมสุข 58-60 ทำมานานมากแล้ว พอได้คืนพื้นผิวจราจร สะพานก็ทรุดครับ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/b13ce30795065ded943ba6a1acd32475d6d7961a.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/3ba828bfd24b4a9e1f7bd54adc318acfdb9fa393.jpg,"100.64019,13.67782",บางนาเหนือ,บางนา,2022-06-05 18:01:35.335741+00,เสร็จสิ้น,2.0,2022-12-12 14:15:21.599279+00,Very Low,3
2040,{ท่อระบายน้ำ},"เขตจตุจักร,ผอ.เขตจตุจักร (นางสาวภัทร์กร),กลุ่มกรุงเทพเหนือ (นางวันทนีย์ วัฒนะ)",ปัญหาท่อทรุด ในรัชดา 36  อยากให้เข้ามาแก้ไขครับ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/31e628c6d5df28b5db9476125a29e061552e594e.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/adb7cbb9b700b79a08b43ef2e9e00352f4ae7fba.jpg,"100.57958,13.81934",จันทรเกษม,จตุจักร,2022-06-05 18:07:25.342788+00,เสร็จสิ้น,5.0,2023-02-13 09:49:15.559791+00,Very Low,6
2041,"{ถนน,ทางเท้า}","เขตลาดพร้าว,ฝ่ายโยธา เขตลาดพร้าว,ผอ.เขตลาดพร้าว (นางสุภาพร),กลุ่มกรุงเทพเหนือ (นางวันทนีย์ วัฒนะ)",ทางเท้าบาทวิถีฟุตปาธชำรุดครับที่ทางเท้าบาทวิถีฟุตปาธร้านอาหารร้างที่ข้างหมู่บ้านธันยกานต์ ถนนประเสริฐมนูกิจ(ถนนมัยลาภ) แขวงจรเข้บัว เขตลาดพร้าว กรุงเทพมหานครครับ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/2b53ab4a349fa3331d22212fb2700adb5d7dfcd3.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-11/f69cb25d0b1ddc0f226e58dd23300d354d90e5f4.jpg,"100.61853,13.84308",จรเข้บัว,ลาดพร้าว,2022-06-05 18:08:35.826595+00,เสร็จสิ้น,3.0,2022-11-22 09:24:29.376701+00,Very Low,8
2042,{แสงสว่าง},"เขตวัฒนา,ฝ่ายโยธา เขตวัฒนา,ผอ.เขตวัฒนา (น.ส.สุชิรา),กลุ่มกรุงเทพใต้ (นายชาตรี วัฒนเขจร)",แจ้งไฟถนนดับ เส้นทางระหว่างซอย ทองหล่อ 9 และ ทองหล่อ 5 เส้นทางผ่านคอนโด waterford park,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/56dae40f6f88e65478a684d333c6f4287579ac4d.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/779e3b00411d85eb33d9e075d0a8614f5bfa92d6.jpg,"100.57962,13.73083",คลองตันเหนือ,วัฒนา,2022-06-05 18:12:22.413955+00,เสร็จสิ้น,4.0,2022-06-24 01:58:22.468699+00,Very Low,4
2043,{ความสะอาด},"เขตดอนเมือง,ฝ่ายรักษาความสะอาดฯ เขตดอนเมือง,ผอ.เขตดอนเมือง (นายสาโรจน์),กลุ่มกรุงเทพเหนือ (นางวันทนีย์ วัฒนะ)",รถขยะเข้ามาเก็บขยะที่หมู่บ้านเวลานี้ประจำค่ะแล้วคือมันดึกแล้ว เค้าสตาร์ทเครื่องยนต์ทิ้งไว้ พร้อมกับเหมือนดันขยะที่หน้าบ้านทุกครั้งที่เข้ามาคือเสียงมันดังมากดังจนบ้านสั่น,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/a54fb0e98de29a6f55769497b5a79de97deb80cc.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/19c5f336fa627d97db0b50b7a678a0541d0df984.jpg,"100.58547,13.91801",ดอนเมือง,ดอนเมือง,2022-06-05 18:21:36.856757+00,เสร็จสิ้น,4.0,2022-06-10 06:58:21.12713+00,Low,1
